,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,139.3697083008189,139.0493744588023,143.89986651172072,145.6297224031587,149.27740260971325,157.9157801464655,144.2578192548056,166.06531247020078,111.14105731914138,106.51912155129605,126.08748812641727,122.4005582527297,143.2012512675673,178.12414917757002,144.83890200269528,154.3808204934918,119.18455299271695,118.4828133780917,142.96244699307707,168.73019785520435,144.79617721744276,161.9244095506533,99.80498070216389,100.86262902981149,0.0
1,77.8898969066004,76.32355794836813,78.12442861610813,74.5301799203019,88.65935697880656,82.72460274006352,96.58472536222266,96.21091537076246,77.75023182570222,79.26209934043149,74.79543999136611,76.89055323603579,72.69467890068891,74.73636863118804,104.01989492046437,102.89893078644849,73.69713004615146,79.46086178049028,84.78761964040785,85.57408903494792,86.44718056097089,88.97922989706197,62.23980229228036,61.33794173038781,0.0
2,184.57467805730994,118.30669682203752,242.24269887857736,157.60644115592967,248.26775415488575,162.97745978531339,215.81927702304026,137.51069272299662,216.29677641872095,142.9804122236918,212.63397162795977,134.21589661109272,224.7606200295819,151.6854478890051,229.6149818865506,141.65770532098855,181.54829345964316,126.67562644665853,203.10250219341145,131.86723809945144,213.73702192532957,136.7754296701553,196.5118191246111,131.0517213265928,0.0
3,115.41365259153297,117.20079080636347,195.20779931831987,269.55579438399957,205.82905058449077,281.83433939312056,272.40163081812915,387.13900717379926,229.2687780433533,322.3376657981808,167.32771507891403,198.1738441074259,157.0461423100013,208.3058648445163,296.49379907838653,428.2253656739018,105.68456716311238,103.02590341504602,168.88178532196548,217.46047389026936,202.9968111168903,261.21765122357687,145.42783997358262,202.43192151495427,0.0
4,59.63316586826608,61.15747832289976,64.75015660720686,70.05584603072643,55.502337451525854,59.3482133225025,63.92599324821639,71.99855644048262,57.31832804762458,65.07363853849944,69.9378140968836,78.6435719523765,69.75225491862086,80.47192560279062,60.0275664381877,66.21285775669047,63.73478768610512,74.14437415286494,61.32076483999978,62.901585921130355,69.15700471227969,77.81565323336886,57.89480353707888,64.85982816571106,0.0
5,78.78667286079276,129.2048032500269,95.00020807806668,176.113802983261,77.93669198694433,122.26527053845633,95.68264122600667,155.39162707773505,65.43624206364947,89.34615148059977,103.17301209207112,150.1287753905212,99.16418221602811,180.5977118295303,93.07714141087848,137.04189085217655,103.04111466719411,168.79495085544718,90.72070420182904,116.07482060470073,105.65336647045186,164.5736687214148,73.91220667262436,147.14621523958755,0.0
6,143.57337084696994,233.13624511983517,175.49863634468815,282.06196173621294,175.4686818758539,278.77368841551186,172.55234659925523,251.07346638285262,145.95707435995217,270.7662937904838,173.38661846384954,242.42615404973586,206.31439384910277,305.4592965365285,178.9406216728912,282.3177471542603,153.26699828458032,227.14415838767286,169.32899647784836,243.1308720252528,178.22297034201563,251.7774999734351,161.81470181141157,241.77248018540075,0.0
7,114.720823233504,132.57277533458378,162.32187932808094,186.7976905603103,169.4851304268601,194.17098729816794,136.1755058433989,154.77704101907355,107.77336660352515,144.8081497268104,169.03522388898114,200.96714362630235,145.4840720413231,169.74997939730153,132.21205934775907,157.35361930036137,145.28502010353694,176.58012295949487,156.3315093762514,183.14889953446982,150.3858818460367,179.57258933067058,125.19266841311848,144.16349011152442,0.0
8,111.10357609565042,78.81698692080035,151.78733316214442,110.188991559859,161.2977664166635,114.86561693812732,191.56048797301415,144.59082726157914,159.99426435922518,123.8663170703924,135.3801397542059,91.61633109935002,131.49040380288253,94.17981027503379,203.87577045996093,160.18733984725125,115.65054336809868,80.43678783904795,149.39842088198213,113.11606782050961,168.56221373667927,124.71782404688265,108.09056400840075,77.38443869698267,0.0
9,75.81060620527414,162.5077229837597,79.37877117991167,155.73156704858357,68.57235125313115,121.46530439528915,72.9085269795917,126.23502333819091,63.60172967048996,145.15476701514993,75.26756576405113,128.47784302933275,78.35951119140515,130.34136402422146,74.57210180246153,112.99683949687387,68.07719774850662,115.21646605227127,66.83752684007776,117.37568729369136,71.98492869912074,120.16145491860433,65.69327012751233,129.45620279675083,0.0
10,201.70428753720768,288.87589756280926,226.84656921363455,279.960578095136,176.11509391741015,261.35099759244815,195.111110055,213.65677966632492,198.85953639140416,289.326218726221,195.32915238200871,280.2789146627606,216.29737087181962,281.58177025849096,202.5414898111156,311.42691977160405,185.92681544113023,277.88118071829336,178.7432765377301,198.46604990133406,193.43922715222976,226.7789749546227,163.41935742631452,187.95900725025015,0.0
11,39.52163684714584,80.27942256902321,52.8605553791886,84.97268228269938,59.407347691591404,108.45613514784672,68.78881915928618,120.16399661713345,54.398167354808024,88.49156817205773,47.94857017770385,86.548081079355,44.790515380637935,79.4949464328633,76.76095622417989,133.26117442682215,31.847629811785716,50.61016656907938,50.6525754936492,79.42468076839805,52.51614199166628,83.4792621637427,40.87741260299821,71.03681602500252,0.0
12,76.79726999887765,85.06081954570725,97.00564742554576,120.72998228437581,126.8441511708419,200.29844794750505,106.63610897558407,156.02684119848183,79.89487334308983,96.88572713427232,123.45240915857906,179.39236513826063,128.1998967901906,188.93915135332804,108.56964932819817,135.9903597844529,85.00583289012563,100.8714390581508,88.04680150603788,101.07032179855536,98.85994860445086,120.53836456164254,114.5383680068576,184.5305241802844,0.0
13,73.91345440082222,100.88243371522182,131.2653920912726,268.42676816263986,168.48321014485902,340.5019055515064,127.22578681075055,233.2320990401556,79.17083917301912,141.23539812286134,148.77008294051294,288.49101362355464,140.1625258643037,270.6647721307825,109.694888594655,174.2780716149704,103.47089674695506,186.14417713812585,112.62981153813149,216.52844251563894,123.825159841309,270.4465707116323,127.36288685300237,249.45245499274722,0.0
14,42.77611814646848,83.68844116030387,52.72457637452048,111.27973227417512,48.972572362602044,109.17181632121232,45.6220749215384,77.57927908947676,42.363131441420066,81.3366295834871,54.23673447727548,111.63507804077254,49.45242912304547,99.26936580930241,48.52711842752019,84.89385809662508,47.03218837918155,91.9314069488599,43.72240087217534,75.54582025791855,51.32942618688519,86.95952275704568,41.016055359271185,89.78442366799204,0.0
15,50.739230894907784,85.84670893038995,62.80471018318005,124.90700876058006,55.813946070721464,90.81200716162071,55.98732682344634,109.32838606525516,59.21824423718,130.11152545595218,60.4380172215322,96.51072176027185,67.14873062418263,133.18755272047184,55.93380382190979,88.35921069012886,50.10356185669046,89.21162739247,50.869874729031764,81.89021817497256,57.811284254457135,100.9381184341575,49.98930454222582,79.4078502662454,0.0
16,44.584356039360905,60.32179148352345,57.078712357654005,84.60882153855779,54.46684396777825,76.30448355438728,53.8362680306465,81.66891233736884,52.60283125500432,80.14670744869699,54.11044758929442,67.91260469582514,61.22784037804674,94.62019481315052,59.381852911349945,82.6018032280708,47.1503379894917,64.99558498262773,53.72621035356624,71.67985339072368,57.718634717097075,79.79679786249233,44.72591880063611,60.37849243176199,0.0
17,58.64430338239042,68.71483345265389,75.06589458436474,100.9696435649255,77.00414961959619,98.11945292333539,74.51060635452633,101.7458418088196,52.03764773564757,52.71620746885289,78.55346209013403,98.85672923606346,80.00540765795104,111.53399508997153,82.76421786938488,98.83112358401131,65.41517115132125,87.26419842630902,81.6815497495411,117.74251088944143,83.73965439092038,115.2612621791172,57.920306351948945,66.84909801223482,0.0
18,41.298790703412,50.756471860171295,63.296834502720074,119.81594298864566,61.27354555572113,97.46553171401413,50.80542671562686,63.43741419432283,44.49871318883398,71.9684354605887,48.48454240904463,62.52127315680984,62.94704333737761,97.7520284749429,56.855368789424574,71.53160034066012,47.87629377558198,76.80696310347332,57.76173153828768,100.50586724595976,69.21718085934353,143.08933373452155,43.9315488717941,52.14370980894338,0.0
19,61.65868665940167,80.4094333936736,76.12572663848745,92.31474977294445,81.00296753094487,110.28443455099074,66.77341330168987,80.84450453585127,61.02404456029668,88.0932340813356,80.03298281267293,98.05685595805572,84.11844484199067,115.82117323428056,82.54122022111427,110.22763317688651,75.21114118035462,109.59315387717304,84.0013567414934,113.79737583219705,81.3502448836296,104.92369336163424,59.990125280051316,85.96143479148553,0.0
